"The following stores are not associated with a root category: ' . . '. For the store to be displayed in the storefront, it must be associated with a root category.","The following stores are not associated with a root category: ' . . '. For the store to be displayed in the storefront, it must be associated with a root category.",module,Magento_Store
"The scope object is invalid. Verify the scope object and try again.","The scope object is invalid. Verify the scope object and try again.",module,Magento_Store
"Group with the same code","Group with the same code",module,Magento_Store
"Store with the same code","Kauppa samalla koodilla",module,Magento_Store
"Website with the same code","Sivusto samalla koodilla",module,Magento_Store
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Sivustokoodi voi sisältää vain kirjaimia (a-z), numeroita (0-9) tai alaviivoja (_) ja ensimmäisen merkin on oltava kirjain.",module,Magento_Store
"Name is required","Nimi on pakollinen",module,Magento_Store
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Kauppakoodi voi sisältää vain kirjaimia (a-z), numeroita (0-9) tai alaviivoja (_) ja ensimmäisen merkin on oltava kirjain.",module,Magento_Store
"Store is inactive","Kauppa on inaktiivinen",module,Magento_Store
"Invalid store parameter.","Virheellinen kaupan parametri.",module,Magento_Store
"Default store is inactive","Oletuskauppa on inaktiivinen",module,Magento_Store
"All Store Views","Kaikki kauppanäkymät",module,Magento_Store
"-- Please Select --","--- Valitse ---",module,Magento_Store
"Admin","Admin",module,Magento_Store
"The default website isn't defined. Set the website and try again.","The default website isn't defined. Set the website and try again.",module,Magento_Store
"The default website is invalid. Make sure no more than one default is defined and try again.","The default website is invalid. Make sure no more than one default is defined and try again.",module,Magento_Store
"no such entity exception","no such entity exception",module,Magento_Store
"Your Language:","Your Language:",module,Magento_Store
"Your Language","Your Language",module,Magento_Store
"Language","Kieli",module,Magento_Store
"Select Store","Valitse kauppa",module,Magento_Store
"Configuration","Konfigurointi",module,Magento_Store
"Various XML configurations that were collected across modules and merged","Useita XML-määrityksiä, joita on kerätty ja yhdistelty eri moduulien välillä",module,Magento_Store
"Layouts","Asettelut",module,Magento_Store
"Layout building instructions","Layout building instructions",module,Magento_Store
"Blocks HTML output","Blocks HTML output",module,Magento_Store
"Page blocks HTML","Page blocks HTML",module,Magento_Store
"Collections Data","Collections Data",module,Magento_Store
"Collection data files","Collection data files",module,Magento_Store
"Reflection Data","Reflection Data",module,Magento_Store
"API interfaces reflection data","API interfaces reflection data",module,Magento_Store
"Database DDL operations","Database DDL operations",module,Magento_Store
"Results of DDL queries, such as describing tables or indexes","Results of DDL queries, such as describing tables or indexes",module,Magento_Store
"Compiled Config","Compiled Config",module,Magento_Store
"Compilation configuration","Compilation configuration",module,Magento_Store
"Back","Takaisin",module,Magento_Support
"Backup Log Details","Varmuuskopion lokin tiedot",module,Magento_Support
"Create","Luo",module,Magento_Support
"Requested system report has no data to output.","Requested system report has no data to output.",module,Magento_Support
"&copy; Magento Commerce Inc., %1","&copy; Magento Commerce Inc., %1",module,Magento_Support
"Are you sure you want to delete the system report?","Oletko varma, että haluat poistaa järjestelmäraportin?",module,Magento_Support
"Download","Lataa",module,Magento_Support
"Go to Top","Takaisin ylös",module,Magento_Support
"Report","Report",module,Magento_Support
"System Report Information","System Report Information",module,Magento_Support
"Requested system report has no data to display.","Requested system report has no data to display.",module,Magento_Support
"Output path %1 doesn't exist","Output path %1 doesn't exist",module,Magento_Support
"Unknown DB param: %1","Unknown DB param: %1",module,Magento_Support
"Paths file already exists","Paths file already exists",module,Magento_Support
"Paths file cannot be created","Paths file cannot be created",module,Magento_Support
"An item needs to be selected. Select and try again.","An item needs to be selected. Select and try again.",module,Magento_Support
"A total of %1 record(s) have been deleted.","Yhteensä %1 tietue(tta) poistettu.",module,Magento_Support
"Support","Tuki",module,Magento_Support
"Data Collector","Data Collector",module,Magento_Support
"The backup has been saved.","Varmuuskopio on tallennettu.",module,Magento_Support
"Failed to save backup with error: %1","Failed to save backup with error: %1",module,Magento_Support
"An error occurred while saving backup","An error occurred while saving backup",module,Magento_Support
"All processes should be completed.","All processes should be completed.",module,Magento_Support
"Wrong param id","Wrong param id",module,Magento_Support
"The backup has been deleted.","Varmuuskopio on poistettu.",module,Magento_Support
"Cannot delete backup","Varmuuskopiota ei voi poistaa",module,Magento_Support
"File does not exist","Tiedostoa ei ole olemassa",module,Magento_Support
"Log Details","Logitietoja",module,Magento_Support
"An error occurred during mass deletion of data collector backups. Please review log and try again.","An error occurred during mass deletion of data collector backups. Please review log and try again.",module,Magento_Support
"After you make your selections, click the ""Create"" button. Then stand by while the System Report is generated. This may take a few minutes. You will receive a notification once this step is completed.","After you make your selections, click the ""Create"" button. Then stand by while the System Report is generated. This may take a few minutes. You will receive a notification once this step is completed.",module,Magento_Support
"Create System Report","Create System Report",module,Magento_Support
"Unable to find a system report to delete.","Unable to find a system report to delete.",module,Magento_Support
"The system report has been deleted.","The system report has been deleted.",module,Magento_Support
"An error occurred while deleting the system report. Please review log and try again.","An error occurred while deleting the system report. Please review log and try again.",module,Magento_Support
"Requested system report no longer exists.","Requested system report no longer exists.",module,Magento_Support
"Unable to read system report data to display.","Unable to read system report data to display.",module,Magento_Support
"No groups were specified to generate system report.","No groups were specified to generate system report.",module,Magento_Support
"The system report has been generated.","The system report has been generated.",module,Magento_Support
"An error occurred while the system report was being created. Please review the log and try again.","An error occurred while the system report was being created. Please review the log and try again.",module,Magento_Support
"System Reports","System Reports",module,Magento_Support
"An error occurred during mass deletion of system reports. Please review log and try again.","An error occurred during mass deletion of system reports. Please review log and try again.",module,Magento_Support
"The ""%1"" utility wasn't found. Verify the utility and try again.","The ""%1"" utility wasn't found. Verify the utility and try again.",module,Magento_Support
"The ""%1"" utility is unknown. Verify the utility and try again.","The ""%1"" utility is unknown. Verify the utility and try again.",module,Magento_Support
"The root category can't be set. Verify the category and try again.","The root category can't be set. Verify the category and try again.",module,Magento_Support
"Support Module doesn't support %s operation system","Support Module doesn't support %s operation system",module,Magento_Support
"Unable to create backup due to php exec function is disabled","Unable to create backup due to php exec function is disabled",module,Magento_Support
"Incomplete","Epätäydellinen",module,Magento_Support
"Complete","Valmis",module,Magento_Support
"Failed","Epäonnistui",module,Magento_Support
"Directory %s should have writable & readable permissions","Directory %s should have writable & readable permissions",module,Magento_Support
"Windows","Windows",module,Magento_Support
"OS X","OS X",module,Magento_Support
"Unknown Status","Unknown Status",module,Magento_Support
"Processing ...","Käsitellään ...",module,Magento_Support
"(now)","(nyt)",module,Magento_Support
"[%1 minutes ago]","[%1 minuutti(a) sitten]",module,Magento_Support
"[%1 hours ago]","[%1 tunti(a) sitten]",module,Magento_Support
"[%1 days ago]","[%1 days ago]",module,Magento_Support
"[%1 weeks ago]","[%1 viikko(a) sitten]",module,Magento_Support
"[%1 months ago]","[%1 kuukautta sitten]",module,Magento_Support
"[%1 years ago]","[%1 years ago]",module,Magento_Support
"And more...","And more...",module,Magento_Support
"Column %1","Column %1",module,Magento_Support
"Preparing system report data: Detected Single Row Mode but data may be incomplete.","Preparing system report data: Detected Single Row Mode but data may be incomplete.",module,Magento_Support
"Yes","Kyllä",module,Magento_Support
"No","Ei",module,Magento_Support
"All Eav Attributes","All Eav Attributes",module,Magento_Support
"Category Eav Attributes","Category Eav Attributes",module,Magento_Support
"Customer Address Eav Attributes","Customer Address Eav Attributes",module,Magento_Support
"Customer Eav Attributes","Customer Eav Attributes",module,Magento_Support
"Entity Types","Entity Types",module,Magento_Support
"ID","Tunnus",module,Magento_Support
"Code","Koodi",module,Magento_Support
"Model","Model",module,Magento_Support
"Attribute Model","Attribute Model",module,Magento_Support
"Increment Model","Increment Model",module,Magento_Support
"Main Table","Main Table",module,Magento_Support
"Additional Attribute Table","Additional Attribute Table",module,Magento_Support
"New Eav Attributes","New Eav Attributes",module,Magento_Support
"Product Eav Attributes","Product Eav Attributes",module,Magento_Support
"Rma Item Eav Attributes","Rma Item Eav Attributes",module,Magento_Support
"User Defined Eav Attributes","User Defined Eav Attributes",module,Magento_Support
"Name","Nimi",module,Magento_Support
"Enabled","Käytössä",module,Magento_Support
"Value","Arvo",module,Magento_Support
"Scope","Scope",module,Magento_Support
"Configuration","Asetukset",module,Magento_Support
"Path","Polku",module,Magento_Support
"Data from app/etc/env.php","Data from app/etc/env.php",module,Magento_Support
"Title","Title",module,Magento_Support
"Group","Ryhmä",module,Magento_Support
"Is Gateway","Is Gateway",module,Magento_Support
"Void","Mitätön",module,Magento_Support
"For Checkout","For Checkout",module,Magento_Support
"For Multishipping","For Multishipping",module,Magento_Support
"Capture Online","Capture Online",module,Magento_Support
"Partial Capture Online","Partial Capture Online",module,Magento_Support
"Refund Online","Refund Online",module,Magento_Support
"Partial Refund Online","Partial Refund Online",module,Magento_Support
"Capture Offline","Capture Offline",module,Magento_Support
"Partial Capture Offline","Partial Capture Offline",module,Magento_Support
"Refund Offline","Refund Offline",module,Magento_Support
"Partial Refund Offline","Partial Refund Offline",module,Magento_Support
"Payments Functionality Matrix","Payments Functionality Matrix",module,Magento_Support
"Payment Methods","Maksutavat",module,Magento_Support
"Shipping Methods","Toimitustavat",module,Magento_Support
"Job Code","Job Code",module,Magento_Support
"Cron Expression","Cron Expression",module,Magento_Support
"Run Class","Run Class",module,Magento_Support
"Run Method","Run Method",module,Magento_Support
"Group Code","Ryhmäkoodi",module,Magento_Support
"All Configurable Cron Jobs","All Configurable Cron Jobs",module,Magento_Support
"All Global Cron Jobs","All Global Cron Jobs",module,Magento_Support
"Cron Schedules List","Cron Schedules List",module,Magento_Support
"Schedule Id","Schedule Id",module,Magento_Support
"Status","Status",module,Magento_Support
"Created At","Luontiaika",module,Magento_Support
"Scheduled At","Scheduled At",module,Magento_Support
"Executed At","Executed At",module,Magento_Support
"Finished At","Finished At",module,Magento_Support
"Core Configurable Cron Jobs","Core Configurable Cron Jobs",module,Magento_Support
"Core Global Cron Jobs","Core Global Cron Jobs",module,Magento_Support
"Cron Schedules by job code","Cron Schedules by job code",module,Magento_Support
"Count","Count",module,Magento_Support
"Cron Schedules by status code","Cron Schedules by status code",module,Magento_Support
"Status Code","Status Code",module,Magento_Support
"Custom Configurable Cron Jobs","Custom Configurable Cron Jobs",module,Magento_Support
"Custom Global Cron Jobs","Custom Global Cron Jobs",module,Magento_Support
"Errors in Cron Schedules Queue","Errors in Cron Schedules Queue",module,Magento_Support
"Error","Virhe",module,Magento_Support
"Corrupted Categories Data","Corrupted Categories Data",module,Magento_Support
"Id","Tunnus",module,Magento_Support
"Expected Children Count","Expected Children Count",module,Magento_Support
"Actual Children Count","Actual Children Count",module,Magento_Support
"Expected Level","Expected Level",module,Magento_Support
"Actual Level","Actual Level",module,Magento_Support
"Duplicate Categories By URL Key","Duplicate Categories By URL Key",module,Magento_Support
"URL key","URL-osoite",module,Magento_Support
"Store","Kauppa",module,Magento_Support
"Duplicate Orders By Increment Id","Duplicate Orders By Increment Id",module,Magento_Support
"Increment Id","Increment Id",module,Magento_Support
"Customer Id","Customer Id",module,Magento_Support
"Duplicate Products By SKU","Duplicate Products By SKU",module,Magento_Support
"SKU","Tuotenro",module,Magento_Support
"Duplicate Products By URL Key","Duplicate Products By URL Key",module,Magento_Support
"URL Key","URL Key",module,Magento_Support
"Website","Sivusto",module,Magento_Support
"Duplicate Users By Email","Duplicate Users By Email",module,Magento_Support
"Email","Sähköposti",module,Magento_Support
"Type","Tyyppi",module,Magento_Support
"Parent","Parent",module,Magento_Support
"Adminhtml Themes List","Adminhtml Themes List",module,Magento_Support
"Frontend Themes List","Frontend Themes List",module,Magento_Support
"Event Name","Event Name",module,Magento_Support
"Observer Class","Observer Class",module,Magento_Support
"Method","Method",module,Magento_Support
"All Admin Events","All Admin Events",module,Magento_Support
"All Crontab Events","All Crontab Events",module,Magento_Support
"All Doc Events","All Doc Events",module,Magento_Support
"All Frontend Events","All Frontend Events",module,Magento_Support
"All Global events","All Global events",module,Magento_Support
"All REST Events","All REST Events",module,Magento_Support
"All SOAP Events","All SOAP Events",module,Magento_Support
"Core Admin Events","Core Admin Events",module,Magento_Support
"Core Crontab Events","Core Crontab Events",module,Magento_Support
"Core Doc Events","Core Doc Events",module,Magento_Support
"Core Frontend Events","Core Frontend Events",module,Magento_Support
"Core Global Events","Core Global Events",module,Magento_Support
"Core REST Events","Core REST Events",module,Magento_Support
"Core SOAP Events","Core SOAP Events",module,Magento_Support
"Custom Admin Events","Custom Admin Events",module,Magento_Support
"Custom Crontab Events","Custom Crontab Events",module,Magento_Support
"Custom Doc Events","Custom Doc Events",module,Magento_Support
"Custom Frontend Events","Custom Frontend Events",module,Magento_Support
"Custom Global Events","Custom Global Events",module,Magento_Support
"Custom REST Events","Custom REST Events",module,Magento_Support
"Custom SOAP Events","Custom SOAP Events",module,Magento_Support
"Log Files","Lokitiedostot",module,Magento_Support
"File","Tiedosto",module,Magento_Support
"Size","Koko",module,Magento_Support
"Log Entries","Log Entries",module,Magento_Support
"Last Update","Last Update",module,Magento_Support
"Today's Top Debug Messages","Today's Top Debug Messages",module,Magento_Support
"Message","Viesti",module,Magento_Support
"Last Occurrence","Last Occurrence",module,Magento_Support
"Today's Top Exception Messages","Today's Top Exception Messages",module,Magento_Support
"Stack Trace","Stack Trace",module,Magento_Support
"Today's Top System Messages","Today's Top System Messages",module,Magento_Support
"Top Debug Messages","Top Debug Messages",module,Magento_Support
"Top Exception Messages","Top Exception Messages",module,Magento_Support
"Top System Messages","Top System Messages",module,Magento_Support
"Store Views List","Kauppanäkymien lista",module,Magento_Support
"Stores List","Kauppaluettelo",module,Magento_Support
"Root Category","Juurikategoria",module,Magento_Support
"Default Store View","Oletuskauppanäkymä",module,Magento_Support
"Websites List","Websites List",module,Magento_Support
"Is Default","Oletus",module,Magento_Support
"Default Store","Default Store",module,Magento_Support
"Websites Tree","Websites Tree",module,Magento_Support
"There was an error while loading system report data.","There was an error while loading system report data.",module,Magento_Support
"General","Yleiset",module,Magento_Support
"Environment","Environment",module,Magento_Support
"Cannot save backup. The reason is: Utility lsof not found","Cannot save backup. The reason is: Utility lsof not found",module,Magento_Support
"Test error","Test error",module,Magento_Support
"Error message!","Error message!",module,Magento_Support
"User Defined","User Defined",module,Magento_Support
"Entity Type Code","Entity Type Code",module,Magento_Support
"Source Model","Source Model",module,Magento_Support
"Backend Model","Backend Model",module,Magento_Support
"Frontend Model","Frontend Model",module,Magento_Support
"text","text",module,Magento_Support
"Show Log","Näytä loki",module,Magento_Support
"Delete","Poista",module,Magento_Support
"Delete ""%1""","Poista ""%1""",module,Magento_Support
"Are you sure you want to delete a ""%1"" record?","Haluatko varmasti poistaa ""%1""-tietueen?",module,Magento_Support
"View","Näytä",module,Magento_Support
"Are you sure you wan't to delete a ""%1"" record?","Haluatko varmasti poistaa ""%1""-tietueen?",module,Magento_Support
"Empty log","Empty log",module,Magento_Support
"Backup ID:","Backup ID:",module,Magento_Support
"Collapse","Collapse",module,Magento_Support
"Expand","Expand",module,Magento_Support
"(no data)","(ei tietoja)",module,Magento_Support
"Top","Ylös",module,Magento_Support
"No data","Ei tietoja",module,Magento_Support
"Support Data Collector","Support Data Collector",module,Magento_Support
"Support System Report","Support System Report",module,Magento_Support
"System Report","Järjestelmäraportti",module,Magento_Support
"Data","Data",module,Magento_Support
"Modules","Modules",module,Magento_Support
"Logs","Lokit",module,Magento_Support
"Attributes","Attribuutit",module,Magento_Support
"Events","Events",module,Magento_Support
"Cron","Cron",module,Magento_Support
"Design","Ulkoasu",module,Magento_Support
"Stores","Kaupat",module,Magento_Support
"New Backup","New Backup",module,Magento_Support
"Refresh Status","Refresh Status",module,Magento_Support
"Are you sure you want to delete selected item(s)?","Are you sure you want to delete selected item(s)?",module,Magento_Support
"Delete items","Delete items",module,Magento_Support
"Code Dump","Code Dump",module,Magento_Support
"DB Dump","DB Dump",module,Magento_Support
"Choose Report Groups","Choose Report Groups",module,Magento_Support
"New Report","New Report",module,Magento_Support
"Date Generated","Date Generated",module,Magento_Support
"Report Groups","Report Groups",module,Magento_Support
"Unknown schema type supplied","Unknown schema type supplied",module,Magento_Swagger
"Admin is a required field in the each row","Pääkäyttäjä on pakollinen kenttä joka rivillä",module,Magento_Swatches
"Update Product Preview Image","Päivitä tuotteen esikatselukuva",module,Magento_Swatches
"Filtering by this attribute will update the product image on catalog page","Tällä attribuutilla suodattaminen päivittää tuotekuvan katalogisivulla",module,Magento_Swatches
"Use Product Image for Swatch if Possible","Use Product Image for Swatch if Possible",module,Magento_Swatches
"Allows use fallback logic for replacing swatch image with product swatch or base image","Allows use fallback logic for replacing swatch image with product swatch or base image",module,Magento_Swatches
"Visual Swatch","Visual Swatch",module,Magento_Swatches
"Text Swatch","Text Swatch",module,Magento_Swatches
"Manage Swatch (Values of Your Attribute)","Manage Swatch (Values of Your Attribute)",module,Magento_Swatches
"Is Default","Oletus",module,Magento_Swatches
"Add Swatch","Add Swatch",module,Magento_Swatches
"Sort Option","Sort Option",module,Magento_Swatches
"Swatch","Swatch",module,Magento_Swatches
"Description","Kuvaus",module,Magento_Swatches
"Delete","Poista",module,Magento_Swatches
"The value of Admin must be unique.","The value of Admin must be unique.",module,Magento_Swatches
"Choose a color","Valitse väri",module,Magento_Swatches
"Upload a file","Lähetä tiedosto",module,Magento_Swatches
"Clear","Tyhjennä",module,Magento_Swatches
"Step 2: Attribute Values","Vaihe 2: Attribuuttiarvot",module,Magento_Swatches
"Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.","Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.",module,Magento_Swatches
"Sort Variations","Sort Variations",module,Magento_Swatches
"Options","Options",module,Magento_Swatches
"Select All","Valitse kaikki",module,Magento_Swatches
"Deselect All","Poista kaikki valinnat",module,Magento_Swatches
"Remove Attribute","Poista attribuutti",module,Magento_Swatches
"Save Option","Save Option",module,Magento_Swatches
"Remove Option","Remove Option",module,Magento_Swatches
"Create New Value","Luo uusi arvo",module,Magento_Swatches
"Sending swatch values as package.","Sending swatch values as package.",module,Magento_Swatches
"More","More",module,Magento_Swatches
"Swatches","Näytteet ja mallit",module,Magento_Swatches
"Swatches per Product","Swatches per Product",module,Magento_Swatches
"Show Swatches in Product List","Show Swatches in Product List",module,Magento_Swatches
"Swatch Image","Swatch Image",module,Magento_Swatches
"Image","Kuva",module,Magento_Swatches
"Image Opacity","Kuvan läpinäkyvyys",module,Magento_Swatches
"Example format: 200x300.","Esimerkkimuoto: 200x300.",module,Magento_Swatches
"Image Size","Kuvan koko",module,Magento_Swatches
"Image Position","Kuvan sijainti",module,Magento_Swatches
"Default Store View","Oletuskauppanäkymä",module,Magento_Swatches
"Admin","Admin",module,Magento_Swatches
"Related Products Rule","Liittyvien tuotteiden sääntö",module,Magento_TargetRule
"Add Rule","Lisää sääntö",module,Magento_TargetRule
"Save and Continue Edit","Tallenna ja jatka muokkaamista",module,Magento_TargetRule
"Edit Rule '%1'","Muokkaa sääntöä '%1'",module,Magento_TargetRule
"New Rule","Uusi sääntö",module,Magento_TargetRule
"Rule Information","Säännön tiedot",module,Magento_TargetRule
"Product Result Conditions (leave blank for matching all products)","Product Result Conditions (leave blank for matching all products)",module,Magento_TargetRule
"Products to Display","Products to Display",module,Magento_TargetRule
"Product Match Conditions (leave blank for matching all products)","Product Match Conditions (leave blank for matching all products)",module,Magento_TargetRule
"Products to Match","Products to Match",module,Magento_TargetRule
"General Rule Information","General Rule Information",module,Magento_TargetRule
"Rule Name","Säännön nimi",module,Magento_TargetRule
"Priority","Prioriteetti",module,Magento_TargetRule
"Status","Tila",module,Magento_TargetRule
"Active","Aktiivinen",module,Magento_TargetRule
"Inactive","Inaktiivinen",module,Magento_TargetRule
"Apply To","Apply To",module,Magento_TargetRule
"From","Alkaen",module,Magento_TargetRule
"To","Asti",module,Magento_TargetRule
"Result Limit","Result Limit",module,Magento_TargetRule
"Maximum number of products this rule can apply to (up to 20).","Maximum number of products this rule can apply to (up to 20).",module,Magento_TargetRule
"Product Rule Information","Product Rule Information",module,Magento_TargetRule
"The Catalog Product List Type needs to be defined. Verify the type and try again.","The Catalog Product List Type needs to be defined. Verify the type and try again.",module,Magento_TargetRule
"You deleted the rule.","You deleted the rule.",module,Magento_TargetRule
"We can't find a page to delete.","We can't find a page to delete.",module,Magento_TargetRule
"This rule no longer exists.","Tätä sääntöä ei ole enää olemassa.",module,Magento_TargetRule
"New Related Products Rule","New Related Products Rule",module,Magento_TargetRule
"Related Products Rules","Related Products Rules",module,Magento_TargetRule
"You saved the rule.","Sääntö tallennettiin.",module,Magento_TargetRule
"We can't save the product rule right now.","We can't save the product rule right now.",module,Magento_TargetRule
"Please specify a correct rule.","Please specify a correct rule.",module,Magento_TargetRule
"Invalid product list type","Invalid product list type",module,Magento_TargetRule
"Invalid rotation mode type","Invalid rotation mode type",module,Magento_TargetRule
"Conditions Combination","Conditions Combination",module,Magento_TargetRule
"Type","Tyyppi",module,Magento_TargetRule
"Product %1%2%3%4%5%6%7","Product %1%2%3%4%5%6%7",module,Magento_TargetRule
"Constant Value","Constant Value",module,Magento_TargetRule
"the Same as Matched Product Categories","the Same as Matched Product Categories",module,Magento_TargetRule
"the Child of the Matched Product Categories","the Child of the Matched Product Categories",module,Magento_TargetRule
"Matched Product %1","Matched Product %1",module,Magento_TargetRule
"Target Product","Target Product",module,Magento_TargetRule
"Price (percentage)","Price (percentage)",module,Magento_TargetRule
"Product Special","Product Special",module,Magento_TargetRule
"equal to","yhtä suuri kuin",module,Magento_TargetRule
"more","lisää",module,Magento_TargetRule
"equals or greater than","yhtä suuri tai suurempi kuin",module,Magento_TargetRule
"less","less",module,Magento_TargetRule
"equals or less than","equals or less than",module,Magento_TargetRule
"Product Price is %1 %2% of Matched Product(s) Price","Product Price is %1 %2% of Matched Product(s) Price",module,Magento_TargetRule
"Please define a product data object.","Please define a product data object.",module,Magento_TargetRule
"We can't rebuild the index for an undefined product.","We can't rebuild the index for an undefined product.",module,Magento_TargetRule
"Could not rebuild index for empty products array","Could not rebuild index for empty products array",module,Magento_TargetRule
"-- Please Select --","--- Valitse ---",module,Magento_TargetRule
"Related Products","Liittyvät tuotteet",module,Magento_TargetRule
"Up-sells","Up-sells",module,Magento_TargetRule
"Cross-sells","Cross-sells",module,Magento_TargetRule
"The attribute's model class name is invalid. Verify the name and try again.","The attribute's model class name is invalid. Verify the name and try again.",module,Magento_TargetRule
"This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.","This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.",module,Magento_TargetRule
"Product Attributes","Tuotteen attribuutit",module,Magento_TargetRule
"Both Selected and Rule-Based","Both Selected and Rule-Based",module,Magento_TargetRule
"Selected Only","Selected Only",module,Magento_TargetRule
"Rule-Based Only","Rule-Based Only",module,Magento_TargetRule
"Do not rotate","Do not rotate",module,Magento_TargetRule
"Shuffle","Shuffle",module,Magento_TargetRule
"Validate error 1","Validate error 1",module,Magento_TargetRule
"Validate error 2","Validate error 2",module,Magento_TargetRule
"Attribute Set","Attribuuttiryhmä",module,Magento_TargetRule
"Category","Kategoria",module,Magento_TargetRule
"Please choose a condition to add.","Please choose a condition to add.",module,Magento_TargetRule
"Close","Sulje",module,Magento_TargetRule
"Rule-based Settings","Rule-based Settings",module,Magento_TargetRule
"Rule-based Positions","Rule-based Positions",module,Magento_TargetRule
"Use Config Settings","Käytä kokoonpanon asetuksia",module,Magento_TargetRule
"[GLOBAL]","[GLOBAALI]",module,Magento_TargetRule
"Position Behavior","Position Behavior",module,Magento_TargetRule
"Rule-Based Product Relations","Rule-Based Product Relations",module,Magento_TargetRule
"Maximum Number of Products in Related Products List","Maximum Number of Products in Related Products List",module,Magento_TargetRule
"Show Related Products","Show Related Products",module,Magento_TargetRule
"Rotation Mode for Products in Related Product List","Rotation Mode for Products in Related Product List",module,Magento_TargetRule
"Maximum Number of Products in Cross-Sell Product List","Maximum Number of Products in Cross-Sell Product List",module,Magento_TargetRule
"Show Cross-Sell Products","Show Cross-Sell Products",module,Magento_TargetRule
"Rotation Mode for Products in Cross-Sell Product List","Rotation Mode for Products in Cross-Sell Product List",module,Magento_TargetRule
"Maximum Number of Products in Upsell Product List","Maximum Number of Products in Upsell Product List",module,Magento_TargetRule
"Show Upsell Products","Show Upsell Products",module,Magento_TargetRule
"Rotation Mode for Products in Upsell Product List","Rotation Mode for Products in Upsell Product List",module,Magento_TargetRule
"Target Rule","Target Rule",module,Magento_TargetRule
"Target Rule Index","Target Rule Index",module,Magento_TargetRule
"Product/Target Rule","Product/Target Rule",module,Magento_TargetRule
"Indexed product/rule association","Indexed product/rule association",module,Magento_TargetRule
"Target Rule/Product","Target Rule/Product",module,Magento_TargetRule
"Indexed rule/product association","Indexed rule/product association",module,Magento_TargetRule
"ID","Tunnus",module,Magento_TargetRule
"Rule","Sääntö",module,Magento_TargetRule
"Start","Start",module,Magento_TargetRule
"End","End",module,Magento_TargetRule
"Applies To","Applies To",module,Magento_TargetRule
"Tax Rate Information","Veroluokkien tiedot",module,Magento_Tax
"Tax Identifier","Verotunnus",module,Magento_Tax
"Zip/Post is Range","Postinumero on alueella",module,Magento_Tax
"Zip/Post Code","Postinumero",module,Magento_Tax
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*'-vastaa mitä tahansa; 'xyz*' - vastaa kaikkia jotka alkavat 'xyz' eivätkä ole pidempiä kuin %1.",module,Magento_Tax
"Range From","Range From",module,Magento_Tax
"Range To","Range To",module,Magento_Tax
"State","Lääni",module,Magento_Tax
"Country","Maa",module,Magento_Tax
"Rate Percent","Rate Percent",module,Magento_Tax
"Tax Titles","Veronimikkeet",module,Magento_Tax
"Add New Tax Rate","Lisää uusi verokanta",module,Magento_Tax
"Back","Takaisin",module,Magento_Tax
"Reset","Tyhjennä",module,Magento_Tax
"Delete Rate","Delete Rate",module,Magento_Tax
"Are you sure you want to do this?","Haluatko varmasti tehdä tämän?",module,Magento_Tax
"Save Rate","Save Rate",module,Magento_Tax
"Manage Tax Rules","Manage Tax Rules",module,Magento_Tax
"Add New Tax Rule","Lisää uusi verosääntö",module,Magento_Tax
"Save Rule","Tallenna sääntö",module,Magento_Tax
"Delete Rule","Poista sääntö",module,Magento_Tax
"Save and Continue Edit","Tallenna ja jatka muokkaamista",module,Magento_Tax
"Tax Rule Information","Tax Rule Information",module,Magento_Tax
"Name","Nimi",module,Magento_Tax
"Customer Tax Class","Asiakkaan veroluokka",module,Magento_Tax
"Product Tax Class","Tuotteen veroluokka",module,Magento_Tax
"Tax Rate","Veroprosentti",module,Magento_Tax
"Priority","Prioriteetti",module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","Tax rates at the same priority are added, others are compounded.",module,Magento_Tax
"Calculate Off Subtotal Only","Calculate Off Subtotal Only",module,Magento_Tax
"Sort Order","Järjestys",module,Magento_Tax
"Do you really want to delete this tax class?","Do you really want to delete this tax class?",module,Magento_Tax
"Add New Tax Class","Lisää uusi veroluokka",module,Magento_Tax
"Shipping Incl. Tax (%1)","Shipping Incl. Tax (%1)",module,Magento_Tax
"Shipping Excl. Tax (%1)","Toimitus, veroton (%1)",module,Magento_Tax
"Subtotal (Excl.Tax)","Välisumma (veroton)",module,Magento_Tax
"Subtotal (Incl.Tax)","Välisumma (verollinen)",module,Magento_Tax
"Shipping & Handling (Excl.Tax)","Toimitusmaksu (veroton)",module,Magento_Tax
"Shipping & Handling (Incl.Tax)","Toimitusmaksu (sis.verot)",module,Magento_Tax
"Grand Total (Excl.Tax)","Loppusumma (veroton)",module,Magento_Tax
"Grand Total (Incl.Tax)","Loppusumma (verollinen)",module,Magento_Tax
"Sales","Myynti",module,Magento_Tax
"Tax","Arvonlisävero",module,Magento_Tax
"Manage Tax Rates","Hallitse verokantoja",module,Magento_Tax
